SITE,YEAR,BBH,BBH_LOG,BBH_PROP,BCR,BCR_LOG,BCR_PROP,BGS,BGS_LOG,BGS_PROP,BLP,BLP_LOG,BLP_PROP,BRB,BRB_LOG,BRB_PROP,CCF,CCF_LOG,CCF_PROP,CHN,CHN_LOG,CHN_PROP,COT,COT_LOG,COT_PROP,CRP,CRP_LOG,CRP_PROP,FHM,FHM_LOG,FHM_PROP,GLF,GLF_LOG,GLF_PROP,GSF,GSF_LOG,GSF_PROP,GSH,GSH_LOG,GSH_PROP,ISS,ISS_LOG,ISS_PROP,LEP,LEP_LOG,LEP_PROP,LMB,LMB_LOG,LMB_PROP,MSQ,MSQ_LOG,MSQ_PROP,PKM,PKM_LOG,PKM_PROP,PLR,PLR_LOG,PLR_PROP,PMK,PMK_LOG,PMK_PROP,RBT,RBT_LOG,RBT_PROP,RCH,RCH_LOG,RCH_PROP,RES,RES_LOG,RES_PROP,RSH,RSH_LOG,RSH_PROP,SAP,SAP_LOG,SAP_PROP,SBF,SBF_LOG,SBF_PROP,SBK,SBK_LOG,SBK_PROP,SKR,SKR_LOG,SKR_PROP,SMB,SMB_LOG,SMB_PROP,SPB,SPB_LOG,SPB_PROP,STB,STB_LOG,STB_PROP,TUP,TUP_LOG,TUP_PROP,WCF,WCF_LOG,WCF_PROP,WRM,WRM_LOG,WRM_LOG,YFG,YFG_LOG,YFG_PROP,sumofcaught
6,1996,0,0,0,1,0.301029996,0.00390625,105,2.025305865,0.41015625,39,1.602059991,0.15234375,0,0,0,0,0,0,0,0,0,3,0.602059991,0.01171875,0,0,0,0,0,0,0,0,0,73,1.86923172,0.28515625,0,0,0,2,0.477121255,0.0078125,1,0.301029996,0.00390625,12,1.113943352,0.046875,7,0.903089987,0.02734375,7,0.903089987,0.02734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.698970004,0.015625,0,0,0,0,0,0,0,0,0,2,0.477121255,0.0078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256
6,1997,0,0,0,0,0,0,41,1.62324929,0.220430108,12,1.113943352,0.064516129,0,0,0,11,1.079181246,0.059139785,0,0,0,5,0.77815125,0.02688172,0,0,0,0,0,0,1,0.301029996,0.005376344,22,1.361727836,0.11827957,0,0,0,2,0.477121255,0.010752688,1,0.301029996,0.005376344,56,1.755874856,0.301075269,0,0,0,25,1.414973348,0.134408602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0.048387097,0,0,0,0,0,0,0,0,0,1,0.301029996,0.005376344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186
6,1998,0,0,0,0,0,0,9,1,0.052023121,10,1.041392685,0.057803468,0,0,0,19,1.301029996,0.10982659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.380211242,0.132947977,0,0,0,4,0.698970004,0.023121387,0,0,0,12,1.113943352,0.069364162,4,0.698970004,0.023121387,66,1.826074803,0.38150289,5,0.77815125,0.028901734,0,0,0,0,0,0,0,0,0,0,0,0,5,0.77815125,0.028901734,0,0,0,0,0,0,0,0,0,15,1.204119983,0.086705202,0,0,0,0,0,0,0,0,0,1,0.301029996,0.005780347,0,0,0,0,0,0,0,0,0,173
6,1999,0,0,0,1,0.301029996,0.002923977,0,0,0,1,0.301029996,0.002923977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.77815125,0.014619883,5,0.77815125,0.014619883,313,2.496929648,0.915204678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.301029996,0.002923977,0,0,0,0,0,0,16,1.230448921,0.046783626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342
6,2000,0,0,0,0,0,0,1,0.301029996,0.001078749,9,1,0.009708738,0,0,0,1,0.301029996,0.001078749,0,0,0,6,0.84509804,0.006472492,0,0,0,0,0,0,0,0,0,3,0.602059991,0.003236246,0,0,0,3,0.602059991,0.003236246,0,0,0,29,1.477121255,0.031283711,10,1.041392685,0.010787487,615,2.789580712,0.663430421,0,0,0,1,0.301029996,0.001078749,0,0,0,0,0,0,0,0,0,6,0.84509804,0.006472492,0,0,0,0,0,0,0,0,0,240,2.382017043,0.258899676,3,0.602059991,0.003236246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927
6,2001,0,0,0,0,0,0,18,1.278753601,0.02538787,10,1.041392685,0.014104372,0,0,0,0,0,0,0,0,0,2,0.477121255,0.002820874,0,0,0,0,0,0,0,0,0,3,0.602059991,0.004231312,0,0,0,0,0,0,0,0,0,131,2.120573931,0.184767278,3,0.602059991,0.004231312,364,2.562292864,0.513399154,4,0.698970004,0.005641749,0,0,0,0,0,0,0,0,0,25,1.414973348,0.035260931,1,0.301029996,0.001410437,1,0.301029996,0.001410437,0,0,0,0,0,0,146,2.167317335,0.205923836,1,0.301029996,0.001410437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709
6,2002,1,0.301029996,0.00257732,0,0,0,6,0.84509804,0.015463918,7,0.903089987,0.018041237,0,0,0,0,0,0,0,0,0,2,0.477121255,0.005154639,1,0.301029996,0.00257732,0,0,0,0,0,0,11,1.079181246,0.028350515,0,0,0,168,2.227886705,0.432989691,0,0,0,100,2.004321374,0.257731959,7,0.903089987,0.018041237,72,1.86332286,0.18556701,1,0.301029996,0.00257732,0,0,0,0,0,0,0,0,0,1,0.301029996,0.00257732,0,0,0,0,0,0,0,0,0,0,0,0,10,1.041392685,0.025773196,1,0.301029996,0.00257732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388
6,2003,0,0,0,0,0,0,15,1.204119983,0.067567568,1,0.301029996,0.004504505,0,0,0,0,0,0,0,0,0,3,0.602059991,0.013513514,0,0,0,0,0,0,0,0,0,26,1.431363764,0.117117117,0,0,0,0,0,0,0,0,0,5,0.77815125,0.022522523,27,1.447158031,0.121621622,137,2.139879086,0.617117117,0,0,0,0,0,0,0,0,0,0,0,0,2,0.477121255,0.009009009,4,0.698970004,0.018018018,0,0,0,0,0,0,0,0,0,2,0.477121255,0.009009009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222
6,2004,1,0.301029996,0.001845018,0,0,0,17,1.255272505,0.031365314,11,1.079181246,0.020295203,0,0,0,0,0,0,0,0,0,3,0.602059991,0.005535055,0,0,0,0,0,0,0,0,0,22,1.361727836,0.040590406,0,0,0,0,0,0,0,0,0,41,1.62324929,0.075645756,6,0.84509804,0.011070111,249,2.397940009,0.459409594,0,0,0,0,0,0,0,0,0,0,0,0,1,0.301029996,0.001845018,2,0.477121255,0.003690037,0,0,0,0,0,0,0,0,0,184,2.267171728,0.339483395,0,0,0,0,0,0,0,0,0,4,0.698970004,0.007380074,1,0.301029996,0.001845018,0,0,0,0,0,0,542
6,2005,0,0,0,0,0,0,8,0.954242509,0.02640264,1,0.301029996,0.00330033,0,0,0,0,0,0,0,0,0,28,1.462397998,0.092409241,0,0,0,0,0,0,0,0,0,23,1.380211242,0.075907591,0,0,0,0,0,0,0,0,0,50,1.707570176,0.165016502,1,0.301029996,0.00330033,159,2.204119983,0.524752475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.477121255,0.00660066,0,0,0,0,0,0,0,0,0,25,1.414973348,0.082508251,0,0,0,0,0,0,0,0,0,6,0.84509804,0.01980198,0,0,0,0,0,0,0,0,0,303
6,2006,0,0,0,0,0,0,3,0.602059991,0.0078125,1,0.301029996,0.002604167,0,0,0,1,0.301029996,0.002604167,0,0,0,25,1.414973348,0.065104167,0,0,0,0,0,0,0,0,0,11,1.079181246,0.028645833,0,0,0,0,0,0,0,0,0,30,1.491361694,0.078125,0,0,0,256,2.409933123,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.77815125,0.013020833,0,0,0,0,0,0,0,0,0,34,1.544068044,0.088541667,1,0.301029996,0.002604167,1,0.301029996,0.002604167,0,0,0,16,1.230448921,0.041666667,0,0,0,0,0,0,0,0,0,384
6,2007,0,0,0,0,0,0,9,1,0.013574661,1,0.301029996,0.001508296,0,0,0,0,0,0,0,0,0,66,1.826074803,0.099547511,0,0,0,0,0,0,0,0,0,4,0.698970004,0.006033183,0,0,0,2,0.477121255,0.003016591,0,0,0,39,1.602059991,0.058823529,0,0,0,387,2.588831726,0.583710407,0,0,0,0,0,0,0,0,0,0,0,0,1,0.301029996,0.001508296,1,0.301029996,0.001508296,0,0,0,0,0,0,0,0,0,153,2.187520721,0.230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663
6,2008,0,0,0,0,0,0,6,0.84509804,0.006256517,1,0.301029996,0.001042753,0,0,0,0,0,0,0,0,0,101,2.008600172,0.10531804,0,0,0,0,0,0,0,0,0,5,0.77815125,0.005213764,0,0,0,0,0,0,0,0,0,38,1.591064607,0.039624609,0,0,0,497,2.697229343,0.518248175,0,0,0,0,0,0,0,0,0,0,0,0,1,0.301029996,0.001042753,0,0,0,0,0,0,0,0,0,0,0,0,307,2.488550717,0.32012513,0,0,0,1,0.301029996,0.001042753,0,0,0,2,0.477121255,0.002085506,0,0,0,0,0,0,0,0,0,959
6,2010,0,0,0,0,0,0,6,0.84509804,0.013157895,5,0.77815125,0.010964912,0,0,0,1,0.301029996,0.002192982,0,0,0,40,1.612783857,0.087719298,0,0,0,0,0,0,0,0,0,2,0.477121255,0.004385965,0,0,0,0,0,0,1,0.301029996,0.002192982,53,1.73239376,0.11622807,1,0.301029996,0.002192982,251,2.401400541,0.550438596,0,0,0,0,0,0,0,0,0,0,0,0,2,0.477121255,0.004385965,0,0,0,0,0,0,0,0,0,0,0,0,94,1.977723605,0.206140351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456
6,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2012,0,0,0,0,0,0,3,0.602059991,0.009646302,7,0.903089987,0.022508039,0,0,0,0,0,0,0,0,0,14,1.176091259,0.045016077,0,0,0,0,0,0,0,0,0,1,0.301029996,0.003215434,0,0,0,2,0.477121255,0.006430868,0,0,0,40,1.612783857,0.128617363,3,0.602059991,0.009646302,143,2.158362492,0.459807074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1.986771734,0.308681672,2,0.477121255,0.006430868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311
6,2013,0,0,0,0,0,0,0,0,0,7,0.903089987,0.006862745,0,0,0,0,0,0,0,0,0,119,2.079181246,0.116666667,0,0,0,0,0,0,6,0.84509804,0.005882353,0,0,0,0,0,0,1,0.301029996,0.000980392,0,0,0,10,1.041392685,0.009803922,0,0,0,592,2.773054693,0.580392157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,2.436162647,0.266666667,0,0,0,0,0,0,0,0,0,13,1.146128036,0.012745098,0,0,0,0,0,0,0,0,0,1020
6,2014,0,0,0,0,0,0,0,0,0,11,1.079181246,0.021400778,0,0,0,0,0,0,0,0,0,74,1.875061263,0.143968872,0,0,0,0,0,0,0,0,0,3,0.602059991,0.005836576,0,0,0,11,1.079181246,0.021400778,0,0,0,16,1.230448921,0.031128405,6,0.84509804,0.011673152,305,2.485721426,0.593385214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1.84509804,0.134241245,0,0,0,0,0,0,0,0,0,19,1.301029996,0.036964981,0,0,0,0,0,0,0,0,0,514
6,2015,0,0,0,0,0,0,3,0.602059991,0.008064516,5,0.77815125,0.01344086,0,0,0,0,0,0,0,0,0,14,1.176091259,0.037634409,1,0.301029996,0.002688172,0,0,0,0,0,0,2,0.477121255,0.005376344,0,0,0,1,0.301029996,0.002688172,0,0,0,42,1.633468456,0.112903226,0,0,0,239,2.380211242,0.642473118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1.681241237,0.126344086,6,0.84509804,0.016129032,0,0,0,0,0,0,12,1.113943352,0.032258065,0,0,0,0,0,0,0,0,0,372
6,2016,0,0,0,0,0,0,16,1.230448921,0.062256809,3,0.602059991,0.011673152,0,0,0,0,0,0,0,0,0,10,1.041392685,0.038910506,0,0,0,0,0,0,0,0,0,7,0.903089987,0.027237354,0,0,0,1,0.301029996,0.003891051,0,0,0,49,1.698970004,0.190661479,4,0.698970004,0.015564202,148,2.173186268,0.575875486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.176091259,0.054474708,0,0,0,1,0.301029996,0.003891051,0,0,0,4,0.698970004,0.015564202,0,0,0,0,0,0,0,0,0,257
6,2017,0,0,0,0,0,0,5,0.77815125,0.010706638,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0.019271949,0,0,0,1,0.301029996,0.002141328,0,0,0,6,0.84509804,0.012847966,0,0,0,2,0.477121255,0.004282655,0,0,0,41,1.62324929,0.087794433,0,0,0,268,2.42975228,0.573875803,0,0,0,0,0,0,0,0,0,0,0,0,3,0.602059991,0.006423983,1,0.301029996,0.002141328,0,0,0,0,0,0,0,0,0,118,2.075546961,0.25267666,4,0.698970004,0.00856531,0,0,0,0,0,0,9,1,0.019271949,0,0,0,0,0,0,0,0,0,467
9,1993,0,0,0,0,0,0,137,2.139879086,0.713541667,6,0.84509804,0.03125,0,0,0,0,0,0,0,0,0,1,0.301029996,0.005208333,8,0.954242509,0.041666667,6,0.84509804,0.03125,0,0,0,2,0.477121255,0.010416667,0,0,0,0,0,0,4,0.698970004,0.020833333,13,1.146128036,0.067708333,12,1.113943352,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.477121255,0.010416667,0,0,0,1,0.301029996,0.005208333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192
9,1994,0,0,0,1,0.301029996,0.002159827,364,2.562292864,0.786177106,3,0.602059991,0.006479482,0,0,0,0,0,0,0,0,0,8,0.954242509,0.017278618,12,1.113943352,0.025917927,0,0,0,4,0.698970004,0.008639309,4,0.698970004,0.008639309,0,0,0,0,0,0,5,0.77815125,0.010799136,27,1.447158031,0.058315335,25,1.414973348,0.05399568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.301029996,0.002159827,0,0,0,9,1,0.019438445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463
9,1995,0,0,0,6,0.84509804,0.02247191,196,2.294466226,0.734082397,1,0.301029996,0.003745318,0,0,0,0,0,0,0,0,0,0,0,0,2,0.477121255,0.007490637,2,0.477121255,0.007490637,1,0.301029996,0.003745318,16,1.230448921,0.059925094,0,0,0,14,1.176091259,0.052434457,8,0.954242509,0.029962547,15,1.204119983,0.056179775,3,0.602059991,0.011235955,0,0,0,0,0,0,0,0,0,0,0,0,1,0.301029996,0.003745318,2,0.477121255,0.007490637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267
9,1996,5,0.77815125,0.018181818,0,0,0,177,2.250420002,0.643636364,2,0.477121255,0.007272727,0,0,0,0,0,0,0,0,0,1,0.301029996,0.003636364,0,0,0,0,0,0,1,0.301029996,0.003636364,10,1.041392685,0.036363636,0,0,0,4,0.698970004,0.014545455,3,0.602059991,0.010909091,15,1.204119983,0.054545455,50,1.707570176,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.477121255,0.007272727,0,0,0,4,0.698970004,0.014545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.301029996,0.003636364,0,0,0,275
9,1997,0,0,0,1,0.301029996,0.01369863,41,1.62324929,0.561643836,2,0.477121255,0.02739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.477121255,0.02739726,0,0,0,0,0,0,0,0,0,19,1.301029996,0.260273973,1,0.301029996,0.01369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.698970004,0.054794521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.301029996,0.01369863,0,0,0,2,0.477121255,0.02739726,0,0,0,73
9,1998,0,0,0,1,0.301029996,0.008196721,77,1.892094603,0.631147541,6,0.84509804,0.049180328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.041392685,0.081967213,0,0,0,0,0,0,0,0,0,12,1.113943352,0.098360656,4,0.698970004,0.032786885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.77815125,0.040983607,3,0.602059991,0.024590164,0,0,0,0,0,0,0,0,0,0,0,0,3,0.602059991,0.024590164,0,0,0,0,0,0,1,0.301029996,0.008196721,0,0,0,0,0,0,0,0,0,122
9,1999,0,0,0,1,0.301029996,0.015625,15,1.204119983,0.234375,8,0.954242509,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0.140625,0,0,0,0,0,0,0,0,0,19,1.301029996,0.296875,5,0.77815125,0.078125,1,0.301029996,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,1,0.301029996,0.015625,4,0.698970004,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.301029996,0.015625,0,0,0,64
9,2000,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA 
9,2001,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA 
9,2002,0,0,0,0,0,0,141,2.152288344,0.544401544,14,1.176091259,0.054054054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.342422681,0.081081081,0,0,0,31,1.505149978,0.11969112,0,0,0,31,1.505149978,0.11969112,6,0.84509804,0.023166023,0,0,0,3,0.602059991,0.011583012,0,0,0,0,0,0,0,0,0,9,1,0.034749035,0,0,0,0,0,0,0,0,0,0,0,0,1,0.301029996,0.003861004,0,0,0,0,0,0,0,0,0,0,0,0,1,0.301029996,0.003861004,1,0.301029996,0.003861004,0,0,0,259
9,2003,0,0,0,0,0,0,176,2.247973266,0.676923077,11,1.079181246,0.042307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1.447158031,0.103846154,0,0,0,0,0,0,2,0.477121255,0.007692308,20,1.322219295,0.076923077,0,0,0,1,0.301029996,0.003846154,0,0,0,0,0,0,0,0,0,0,0,0,11,1.079181246,0.042307692,0,0,0,0,0,0,0,0,0,0,0,0,12,1.113943352,0.046153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260
9,2004,0,0,0,0,0,0,76,1.886490725,0.496732026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.505149978,0.202614379,0,0,0,0,0,0,3,0.602059991,0.019607843,33,1.531478917,0.215686275,4,0.698970004,0.026143791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.698970004,0.026143791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.477121255,0.013071895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
9,2005,0,0,0,0,0,0,231,2.365487985,0.677419355,13,1.146128036,0.038123167,0,0,0,0,0,0,0,0,0,1,0.301029996,0.002932551,0,0,0,0,0,0,0,0,0,35,1.556302501,0.102639296,0,0,0,3,0.602059991,0.008797654,0,0,0,28,1.462397998,0.082111437,1,0.301029996,0.002932551,1,0.301029996,0.002932551,0,0,0,5,0.77815125,0.014662757,0,0,0,0,0,0,15,1.204119983,0.04398827,1,0.301029996,0.002932551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.77815125,0.014662757,2,0.477121255,0.005865103,0,0,0,0,0,0,341
9,2006,0,0,0,0,0,0,285,2.456366033,0.714285714,16,1.230448921,0.040100251,0,0,0,0,0,0,0,0,0,3,0.602059991,0.007518797,0,0,0,1,0.301029996,0.002506266,0,0,0,21,1.342422681,0.052631579,0,0,0,17,1.255272505,0.042606516,1,0.301029996,0.002506266,25,1.414973348,0.062656642,0,0,0,5,0.77815125,0.012531328,0,0,0,0,0,0,0,0,0,0,0,0,17,1.255272505,0.042606516,0,0,0,0,0,0,0,0,0,0,0,0,1,0.301029996,0.002506266,2,0.477121255,0.005012531,0,0,0,0,0,0,3,0.602059991,0.007518797,2,0.477121255,0.005012531,0,0,0,0,0,0,399
